announcement_date,side,ticker,hit,entry_date,ret_to_announce_pct,ret_through_pop_pct
2015-12-04,add,EBO,False,2015-11-20,0.0,0.0
2015-12-04,add,HLI,False,2015-11-20,0.0,0.0
2015-12-04,add,AIZ,False,2015-11-20,-1.1583188665328925,-2.70274831632209
2015-12-04,add,NHC,False,2015-11-20,7.179442021874616,2.5640804018794094
2015-12-04,add,GNE,False,2015-11-20,4.011463806731697,3.7249143515635685
2015-12-04,rem,VRL,False,2015-11-20,-0.0,-20.000013907704293
2015-12-04,rem,CCP,False,2015-11-20,-0.0,-0.0
2015-12-04,rem,NSR,False,2015-11-20,-0.9740290401594409,-2.2727051965663714
2015-12-04,rem,ALU,False,2015-11-20,0.7009345794392607,1.6355140186915973
2015-12-04,rem,SYR,False,2015-11-20,-0.0,-0.0
2016-03-11,add,XRO,False,2016-02-26,1.5827357774566009,2.4460443303511603
2016-03-11,add,EDE,False,2016-02-26,7.317073525310214,6.097562482568364
2016-03-11,add,GNE,False,2016-02-26,4.5070450023972475,3.9436900573877276
2016-03-11,add,AIZ,False,2016-02-26,0.8103389659852578,-0.399398318805988
2016-03-11,add,NUF,False,2016-02-26,0.0,0.0
2016-03-11,rem,ASB,False,2016-02-26,-0.0,-0.0
2016-03-11,rem,OFX,False,2016-02-26,-5.093840879728151,-4.825733725687953
2016-03-11,rem,CCP,False,2016-02-26,-0.0,-0.0
2016-03-11,rem,NSR,False,2016-02-26,-4.24836377035458,-3.9215665572503555
2016-03-11,rem,ALU,False,2016-02-26,-1.8672199170124415,-1.8672199170124415
2016-06-10,add,APE,False,2016-05-27,-0.9228070889387596,-2.432882271597714
2016-06-10,add,EBO,False,2016-05-27,0.0,0.0
2016-06-10,add,XRO,False,2016-05-27,14.592281704760435,8.09319275319762
2016-06-10,add,PEN,False,2016-05-27,-6.015035323458928,-6.766913660391438
2016-06-10,add,NHF,False,2016-05-27,-1.3157871089526152,-3.94737630349129
2016-06-10,rem,ASB,False,2016-05-27,-0.0,-0.0
2016-06-10,rem,OFX,False,2016-05-27,5.5888856013715404,6.912410075180886
2016-06-10,rem,CCP,False,2016-05-27,-0.0,-0.0
2016-06-10,rem,NSR,False,2016-05-27,-1.9178405631073536,0.8218953160021747
2016-06-10,rem,SBM,False,2016-05-27,-0.0,-0.0
2016-09-02,add,NHF,False,2016-08-19,-6.250016006273896,-5.416665362451756
2016-09-02,add,GNE,False,2016-08-19,4.854363240041226,6.3106828716127605
2016-09-02,add,FMS,False,2016-08-19,,
2016-09-02,add,HLS,False,2016-08-19,0.0,0.0
2016-09-02,add,ABG,False,2016-08-19,0.0,0.0
2016-09-02,rem,ASB,True,2016-08-19,-0.0,-0.0
2016-09-02,rem,OFX,False,2016-08-19,3.292168834327225,1.646084417163618
2016-09-02,rem,SBM,False,2016-08-19,-0.0,-0.0
2016-09-02,rem,NSR,False,2016-08-19,-1.2539403921214776,-2.8213312877438
2016-09-02,rem,CCP,False,2016-08-19,-0.0,-0.0
2016-12-09,add,GNE,False,2016-11-25,10.752706791388889,7.526874248192628
2016-12-09,add,IFT,False,2016-11-25,4.580129471476768,4.580129471476768
2016-12-09,add,APE,False,2016-11-25,-7.23540857573547,-7.019439687194096
2016-12-09,add,WTC,False,2016-11-25,-3.6666572331065406,-6.666675316349302
2016-12-09,add,HLS,False,2016-11-25,0.0,0.0
2016-12-09,rem,OFX,True,2016-11-25,-10.769222153644176,-7.518659891978552
2016-12-09,rem,SBM,False,2016-11-25,-0.0,-0.0
2016-12-09,rem,EHE,False,2016-11-25,8.294930875576034,8.294930875576034
2016-12-09,rem,BGA,False,2016-11-25,3.483612221727117,6.967218421225841
2016-12-09,rem,WEB,False,2016-11-25,7.265762561842182,9.655817127647126
2017-06-09,add,GNE,False,2017-05-26,4.629643200837119,2.777776464435089
2017-06-09,add,WTC,False,2017-05-26,10.124837008564702,4.022176332299865
2017-06-09,add,SDF,False,2017-05-26,-1.4336634009567417,-2.1505169553938663
2017-06-09,add,ABG,False,2017-05-26,0.0,0.0
2017-06-09,add,AIZ,False,2017-05-26,4.779425700280382,9.191175203717838
2017-06-09,rem,SBM,False,2017-05-26,-0.0,-0.0
2017-06-09,rem,SYR,False,2017-05-26,-0.0,-0.0
2017-06-09,rem,NSR,False,2017-05-26,0.3389802495035843,0.6779478822676377
2017-06-09,rem,RSG,False,2017-05-26,-0.0,-0.0
2017-06-09,rem,EHE,False,2017-05-26,-0.8547008547008517,-2.1367521367521514
2017-09-01,add,WTC,False,2017-08-18,9.847434156646507,10.402212918358146
2017-09-01,add,ABG,False,2017-08-18,0.0,0.0
2017-09-01,add,EVT,False,2017-08-18,0.6191950464396356,3.50877192982455
2017-09-01,add,HLS,False,2017-08-18,0.0,0.0
2017-09-01,add,APE,False,2017-08-18,-4.583835558162475,-7.116990878025264
2017-09-01,rem,SBM,False,2017-08-18,-0.0,-0.0
2017-09-01,rem,NAN,False,2017-08-18,-6.995877909675463,-5.761311219732734
2017-09-01,rem,EHE,False,2017-08-18,-3.7815126050420256,-2.941176470588247
2017-09-01,rem,RSG,False,2017-08-18,-0.0,-0.0
2017-09-01,rem,NSR,False,2017-08-18,1.277881191062502,0.9584310912040706
2017-12-08,add,GNE,False,2017-11-24,3.271019927846286,4.205591775191708
2017-12-08,add,SKT,False,2017-11-24,4.54546554303219,6.363650486841355
2017-12-08,add,EVT,False,2017-11-24,1.904761904761898,3.4285714285714253
2017-12-08,add,SDF,False,2017-11-24,6.545427211346055,7.272723686619753
2017-12-08,add,PEN,False,2017-11-24,13.750005020417323,17.499998565595053
2017-12-08,rem,SBM,False,2017-11-24,-0.0,-0.0
2017-12-08,rem,AAC,False,2017-11-24,-2.3622025071121877,-0.7874008357040552
2017-12-08,rem,WEB,False,2017-11-24,0.316479411843118,-0.7383951871610339
2017-12-08,rem,RSG,False,2017-11-24,-0.0,-0.0
2017-12-08,rem,NSR,False,2017-11-24,-1.9354933440140387,-2.2580464346399376
2018-03-09,add,VRL,False,2018-02-23,0.0,0.0
2018-03-09,add,EBO,False,2018-02-23,0.0,0.0
2018-03-09,add,SKT,False,2018-02-23,-17.557261825674097,-19.465652528027444
2018-03-09,add,GNE,False,2018-02-23,0.917414731972821,1.3761447521885461
2018-03-09,add,EVT,False,2018-02-23,0.5479452054794498,0.5479452054794498
2018-03-09,rem,AAC,True,2018-02-23,-8.000002966986752,-7.111114925808382
2018-03-09,rem,IPH,False,2018-02-23,4.918045664214066,3.8251327907007027
2018-03-09,rem,RSG,False,2018-02-23,-0.0,-0.0
2018-03-09,rem,NAN,False,2018-02-23,-2.6717623938536716,-1.5267252678933252
2018-03-09,rem,NSR,False,2018-02-23,-1.9867249993792413,-2.6490362826656844
2018-06-08,add,EBO,False,2018-05-25,0.0,0.0
2018-06-08,add,EVT,False,2018-05-25,0.3415883859948732,-3.8428693424423677
2018-06-08,add,IEL,False,2018-05-25,8.314337925663096,10.706151680769649
2018-06-08,add,GNE,False,2018-05-25,4.054050798644693,4.504491327847582
2018-06-08,add,ABG,False,2018-05-25,0.0,0.0
2018-06-08,rem,NAN,False,2018-05-25,-16.730030405166517,-17.87071367833619
2018-06-08,rem,RSG,False,2018-05-25,-0.0,-0.0
2018-06-08,rem,IPH,False,2018-05-25,-2.0501274850601936,-5.922558566257297
2018-06-08,rem,EHE,False,2018-05-25,2.166064981949456,1.0830324909747224
2018-06-08,rem,NSR,False,2018-05-25,-0.955422044654064,-1.2738997793342977
2018-09-07,add,EBO,False,2018-08-24,0.0,0.0
2018-09-07,add,IEL,False,2018-08-24,-1.4610246926754056,-2.209664382523402
2018-09-07,add,NUF,False,2018-08-24,0.0,0.0
2018-09-07,add,DCN,False,2018-08-24,,
2018-09-07,add,EVT,False,2018-08-24,1.3832384052075097,2.766476810414975
2018-09-07,rem,EHE,False,2018-08-24,-1.6260162601626105,-1.2195121951219523
2018-09-07,rem,SYR,False,2018-08-24,-0.0,-0.0
2018-09-07,rem,SBM,False,2018-08-24,-0.0,-0.0
2018-09-07,rem,CLW,False,2018-08-24,-0.9389347140203563,-0.7042080064913803
2018-09-07,rem,RSG,False,2018-08-24,-0.0,-0.0
2019-03-08,add,DCN,False,2019-02-22,,
2019-03-08,add,GNE,False,2019-02-22,5.747144245858871,5.747144245858871
2019-03-08,add,SDF,False,2019-02-22,3.6152459114127344,4.906398469889539
2019-03-08,add,IFT,False,2019-02-22,0.0,0.0
2019-03-08,add,EVT,False,2019-02-22,0.9115770282588809,0.7292616226071136
2019-03-08,rem,SYR,False,2019-02-22,17.437690769261906,16.72595299864338
2019-03-08,rem,ELD,False,2019-02-22,-2.6058800763752554,-1.7915670540966655
2019-03-08,rem,EHE,False,2019-02-22,2.415458937198056,2.415458937198056
2019-03-08,rem,RSG,False,2019-02-22,2.202635890385518,-3.5241681898193766
2019-03-08,rem,PGH,False,2019-02-22,-0.3731343283581934,2.6119402985074758
2019-06-14,add,GNE,False,2019-05-30,2.0339252791347073,3.050884879227378
2019-06-14,add,PNR,False,2019-05-30,-7.500003155539936,-10.000004207386581
2019-06-14,add,FMS,False,2019-05-30,,
2019-06-14,add,CRN,False,2019-05-30,-1.5384589254024972,0.0
2019-06-14,add,PTM,False,2019-05-30,-1.7621145374449365,-1.3215859030836885
2019-06-14,rem,SYR,True,2019-05-30,17.78653052058171,20.55336983445939
2019-06-14,rem,ELD,False,2019-05-30,-1.7152778963993809,-2.915961111619536
2019-06-14,rem,SBM,False,2019-05-30,1.8381997792536686,1.8381997792536686
2019-06-14,rem,EHE,False,2019-05-30,1.6666666666666718,2.500000000000002
2019-06-14,rem,PGH,False,2019-05-30,-0.0,1.388888888888895
2019-09-06,add,PME,False,2019-08-23,10.93386931114788,12.695215122280779
2019-09-06,add,SDF,False,2019-08-23,4.878061083692464,3.7940380245038874
2019-09-06,add,IFT,False,2019-08-23,1.1236070791008412,5.617992220175916
2019-09-06,add,LNK,False,2019-08-23,17.557251908396942,16.2849872773537
2019-09-06,add,ABG,False,2019-08-23,0.2538084576138466,0.0
2019-09-06,rem,HUB,False,2019-08-23,-14.373890170326508,-13.668421159734967
2019-09-06,rem,EHE,False,2019-08-23,2.5210084033613467,2.5210084033613467
2019-09-06,rem,ELD,False,2019-08-23,0.29028454389854463,1.596498811406566
2019-09-06,rem,PLS,False,2019-08-23,14.285753215082309,11.688238852719868
2019-09-06,rem,PNI,False,2019-08-23,1.956501928210741,-0.6521996939915509
2019-12-13,add,LNK,False,2019-11-29,1.0526315789473717,1.6842105263157992
2019-12-13,add,GNE,False,2019-11-29,-4.682261637241258,-5.351179575883602
2019-12-13,add,PNR,False,2019-11-29,-9.99999532512581,-3.3333348916247285
2019-12-13,add,SDF,False,2019-11-29,-1.120444741554849,1.1204447415548602
2019-12-13,add,PME,False,2019-11-29,-12.059910012153086,-9.429405316013217
2019-12-13,rem,PLS,False,2019-11-29,10.000080096214747,10.000080096214747
2019-12-13,rem,HUB,False,2019-11-29,5.893195495213832,2.0257873920827008
2019-12-13,rem,EHE,False,2019-11-29,10.330578512396693,7.438016528925607
2019-12-13,rem,SBM,False,2019-11-29,3.816823752720433,4.198437418727963
2019-12-13,rem,BGA,False,2019-11-29,-0.7936462443636216,-4.7619142104242895
2020-06-12,add,PTM,False,2020-05-28,-10.62801932367149,-11.111111111111105
2020-06-12,add,LNK,False,2020-05-28,9.198813056379818,7.71513353115727
2020-06-12,add,NUF,False,2020-05-28,-21.17438656932318,-22.77580406067894
2020-06-12,add,MP1,True,2020-05-28,6.278027992550506,4.40956761989193
2020-06-12,add,MSB,True,2020-05-28,-2.439018406730764,-2.1680307478246785
2020-06-12,rem,EHE,True,2020-05-28,10.88435374149659,12.244897959183664
2020-06-12,rem,PLS,True,2020-05-28,-21.568692769739563,-3.9213138582668616
2020-06-12,rem,GEM,False,2020-05-28,9.26829787000546,11.707325419047255
2020-06-12,rem,MMS,False,2020-05-28,-0.22990601831318624,-0.5747270894017831
2020-06-12,rem,HUB,True,2020-05-28,2.191752308335848,6.9406005284877725
2020-09-04,add,PME,False,2020-08-21,-2.7947916644117887,-2.9479297066827392
2020-09-04,add,GNE,False,2020-08-21,6.106863513300476,6.870214983656875
2020-09-04,add,YAL,False,2020-08-21,0.0,0.9999966942258132
2020-09-04,add,KGN,False,2020-08-21,-10.9677441098191,-8.387109198966225
2020-09-04,add,LNK,False,2020-08-21,-0.8720930232558044,-3.1976744186046457
2020-09-04,rem,SSM,False,2020-08-21,-2.1739117070403546,-1.9021564140596636
2020-09-04,rem,MMS,True,2020-08-21,11.009188723627805,11.82467504197604
2020-09-04,rem,SIQ,False,2020-08-21,3.7527719710148344,4.588268438535758
2020-09-04,rem,GEM,False,2020-08-21,-1.5463864432621932,-4.123709186777669
2020-09-04,rem,CGC,False,2020-08-21,-21.40221402214022,-19.55719557195572
2020-12-11,add,SDF,False,2020-11-27,0.0,0.5141365875459103
2020-12-11,add,BRG,False,2020-11-27,-1.199337676681711,-1.6129110974496985
2020-12-11,add,GNE,False,2020-11-27,4.16667679053242,6.089753510454865
2020-12-11,add,PME,False,2020-11-27,2.699957224188565,3.273708473785808
2020-12-11,add,FMS,False,2020-11-27,,
2020-12-11,rem,SBM,False,2020-11-27,1.1857874666887591,2.3715515683374377
2020-12-11,rem,SIQ,False,2020-11-27,1.4218050467214804,1.2637987310668564
2020-12-11,rem,RSG,False,2020-11-27,6.962020999375584,7.594814871266509
2020-12-11,rem,SSM,False,2020-11-27,0.8695250777635111,-3.0434724820126435
2020-12-11,rem,WGX,False,2020-11-27,-22.466967544407535,-22.466967544407535
2021-03-12,add,GNE,False,2021-02-26,10.24845639190044,9.316769232674705
2021-03-12,add,PLS,True,2021-02-26,0.0,3.846164106494121
2021-03-12,add,PBH,False,2021-02-26,1.9815921408950388,0.2830786746321534
2021-03-12,add,CIA,True,2021-02-26,11.418046468952925,13.07550984495105
2021-03-12,add,CDA,True,2021-02-26,0.06676402670875436,5.006681042035588
2021-03-12,rem,SSM,True,2021-02-26,-5.652149496071424,-8.260814535922222
2021-03-12,rem,SBM,False,2021-02-26,-0.7130356417640593,-1.2166374462045493
2021-03-12,rem,RSG,False,2021-02-26,4.651176942547486,3.1007261820248044
2021-03-12,rem,WGX,False,2021-02-26,-2.4509800383107683,-2.4509800383107683
2021-03-12,rem,SIQ,True,2021-02-26,5.348709405275187,9.31158692922579
2021-06-11,add,SDF,False,2021-05-28,5.721382351355153,6.716414019343397
2021-06-11,add,GNE,False,2021-05-28,-0.9404372547847761,0.3134689726997042
2021-06-11,add,FMS,False,2021-05-28,,
2021-06-11,add,CHN,True,2021-05-28,1.3808958000266047,-8.74568640788812
2021-06-11,add,DHG,False,2021-05-28,-0.6507592190889477,0.6507592190889255
2021-06-11,rem,SBM,False,2021-05-28,1.5831093702348253,2.374664055352238
2021-06-11,rem,RSG,True,2021-05-28,4.273486389465608,3.4187504470584384
2021-06-11,rem,GEM,False,2021-05-28,2.475250606845225,1.4851572816930947
2021-06-11,rem,WGX,False,2021-05-28,0.44444221438574294,2.2222219798245124
2021-06-11,rem,OBL,False,2021-05-28,-0.25510179256709176,0.25510179256705845
2021-09-03,add,ZIP,False,2021-08-20,-2.4460374693846543,0.43165770693052163
2021-09-03,add,SGR,False,2021-08-20,16.111086093892645,16.666647223232633
2021-09-03,add,GNE,False,2021-08-20,0.6230620069347603,1.8691558731289248
2021-09-03,add,PNI,True,2021-08-20,2.229170048671958,2.9131784681268202
2021-09-03,add,HLS,False,2021-08-20,-2.906975321974381,-3.100779432546863
2021-09-03,rem,SBM,False,2021-08-20,-0.6450713779467376,-1.2902792982016686
2021-09-03,rem,WGX,True,2021-08-20,-5.389224020930983,-2.9940190601766448
2021-09-03,rem,NXL,True,2021-08-20,-5.533601046930858,-3.5573089006745384
2021-09-03,rem,GEM,True,2021-08-20,4.285706966248415,6.666656020170847
2021-09-03,rem,OBL,False,2021-08-20,-13.066660563151045,-10.93332926432291
2021-12-03,add,SGR,False,2021-11-19,-5.039776136367935,-5.305019694417734
2021-12-03,add,NXG,False,2021-11-19,-4.4222597645499295,-4.4222597645499295
2021-12-03,add,PDN,True,2021-11-19,-14.285719846497368,-21.42857490406085
2021-12-03,add,YAL,False,2021-11-19,-4.580169573742399,-3.435114969864217
2021-12-03,add,DHG,False,2021-11-19,-6.476190476190469,-8.190476190476181
2021-12-03,rem,SBM,False,2021-11-19,17.684950774549236,14.791068792342887
2021-12-03,rem,OBL,True,2021-11-19,-9.121620859692282,-5.743245746725378
2021-12-03,rem,PNV,False,2021-11-19,2.768171599332392,5.190314530192907
2021-12-03,rem,KGN,True,2021-11-19,14.428405579851656,20.08878391139717
2021-12-03,rem,MSB,False,2021-11-19,9.5929982027387,5.81390308472961
2022-03-04,add,PXA,False,2022-02-18,2.589187483709887,-5.12082527401676
2022-03-04,add,ABG,False,2022-02-18,-3.1161634072432554,-3.965961577890631
2022-03-04,add,GNE,False,2022-02-18,3.4483053798762597,3.4483053798762597
2022-03-04,add,LNK,False,2022-02-18,-1.758241758241763,-5.494505494505497
2022-03-04,add,DHG,False,2022-02-18,-5.167958656330751,-10.077519379844968
2022-03-04,rem,SBM,False,2022-02-18,5.555489516777145,1.3888272086698517
2022-03-04,rem,MSB,True,2022-02-18,7.589239558319738,11.607134337583446
2022-03-04,rem,PNV,False,2022-02-18,14.767929178612748,18.565399124792503
2022-03-04,rem,CUV,False,2022-02-18,10.228803938396746,12.60655879948035
2022-03-04,rem,APX,False,2022-02-18,15.629879990857255,19.556845079672648
2022-06-03,add,NHC,True,2022-05-20,-1.7632140201669921,0.0
2022-06-03,add,SGR,False,2022-05-20,-4.823124319785965,-6.10931121129571
2022-06-03,add,APM,False,2022-05-20,,
2022-06-03,add,BRG,False,2022-05-20,-0.7763175412903389,-3.3478870366347557
2022-06-03,add,PXA,False,2022-05-20,-1.3680783904115312,-1.9543985881395831
2022-06-03,rem,SBM,False,2022-05-20,2.0161785493418183,2.4193502076155116
2022-06-03,rem,TYR,True,2022-05-20,3.3333303057956787,11.42856672507544
2022-06-03,rem,CCX,False,2022-05-20,9.016394403729821,10.655737064180126
2022-06-03,rem,CUV,False,2022-05-20,6.384283417515757,2.1485584019631965
2022-06-03,rem,PNV,True,2022-05-20,10.566045272897496,14.339626443984322
2022-09-02,add,APM,False,2022-08-19,,
2022-09-02,add,BRG,False,2022-08-19,-0.6352128159056836,-0.7259757056148008
2022-09-02,add,CRN,False,2022-08-19,-8.965157796638135,-2.1799445439449006
2022-09-02,add,NXG,False,2022-08-19,8.617594331784662,12.387792386991103
2022-09-02,add,SGR,False,2022-08-19,-7.90377775427995,-9.278362021579667
2022-09-02,rem,SBM,False,2022-08-19,11.167428746995366,9.137046557570327
2022-09-02,rem,CCX,True,2022-08-19,36.19247241751541,34.30962411965939
2022-09-02,rem,RMS,False,2022-08-19,24.22679976222447,26.288673778264382
2022-09-02,rem,CUV,True,2022-08-19,2.482262839437366,0.35460618051684767
2022-09-02,rem,ING,False,2022-08-19,4.460959560765188,6.691444707302551
2022-12-02,add,NXG,False,2022-11-18,8.588956202726305,8.588956202726305
2022-12-02,add,CRN,False,2022-11-18,4.986874417599618,2.362213464134899
2022-12-02,add,SGR,False,2022-11-18,-10.273990729028515,-10.958929197423517
2022-12-02,add,BRG,False,2022-11-18,0.5416221869915638,-0.5415927627302253
2022-12-02,add,AVZ,False,2022-11-18,0.0,0.0
2022-12-02,rem,SBM,True,2022-11-18,-15.966240052860359,-15.126027308669055
2022-12-02,rem,SIQ,False,2022-11-18,-4.0733421642972445,-3.0550066232229334
2022-12-02,rem,RMS,False,2022-11-18,-22.981382259961293,-26.708080180675807
2022-12-02,rem,MP1,False,2022-11-18,-16.16666316986084,-16.99999968210857
2022-12-02,rem,BGA,False,2022-11-18,-9.309324137242525,-7.2072035291395276
2023-03-03,add,NXG,False,2023-02-17,-8.225104025159391,-7.503607414246893
2023-03-03,add,CRN,False,2023-02-17,-9.579450301340719,-11.448605763728125
2023-03-03,add,SMR,False,2023-02-17,-4.663204751695571,-8.808289508806066
2023-03-03,add,PNR,False,2023-02-17,-8.19671396183418,-8.19671396183418
2023-03-03,add,BRG,False,2023-02-17,-4.723279005737524,-1.6221392001687929
2023-03-03,rem,SIQ,True,2023-02-17,-17.647054494702253,-19.073051172216093
2023-03-03,rem,NVX,True,2023-02-17,1.993353587031299,-1.6611279891927566
2023-03-03,rem,RMS,True,2023-02-17,-24.550892725349314,-31.137740479236363
2023-03-03,rem,LKE,False,2023-02-17,4.724405014224386,-1.5748016714081325
2023-03-03,rem,IMU,False,2023-02-17,3.57143000251241,-0.0
2023-09-01,add,BRG,False,2023-08-18,6.0043364353203454,4.88121761707796
2023-09-01,add,TLX,False,2023-08-18,9.311741555035447,8.906883646232778
2023-09-01,add,AVZ,False,2023-08-18,,
2023-09-01,add,BFL,False,2023-08-18,-2.499995972927338,-3.928565100314385
2023-09-01,add,CRN,False,2023-08-18,5.488464711359975,6.453293252254544
2023-09-01,rem,LKE,True,2023-08-18,2.272725117600638,9.090907243657709
